bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,The 6 Pack of Paper & Pencil Games,1974,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,4,,,,,,,10,10,,,,,,,,,,0,,,,,,LPkhHOxsQd,,,,,
,Love Jenga,2006,,,,"name,id,url,num_games,score,game,images",1,1,,,,,15,,10,10,,,,,,,,,,0,,,,,,LPmodWHHEw,,,,,
,Taboo Room,2019,,"id,num_games,score,game,url,images",Tsubamemaru Watarizora (渡空燕丸),"name,id,url,num_games,score,game,images",2,4,,,,,12,,10,30,,,,,,,,,,0,,,,,,LPvdjV5L0h,,,,,
,Bake the Cake!,2014,,"id,num_games,score,game,url,images",Nicholas Hjelmberg,"name,id,url,num_games,score,game,images",3,6,,,,,8,,45,45,,,,,,,,,,0,,,,,,LPxOQO9rnQ,,,,,
,L'Arbre de Mako,1972,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,20,20,,,,,,,,,,0,,,,,,LPy7fCvwrI,,,,,
,Hunt for the Ring,2017,,"id,num_games,score,game,url,images","John Howe,Francesco Mattioli,Bob Naismith","name,id,url,num_games,score,game,images",2,5,,,,,13,,90,120,,aQZ40lKv8O,,,,,,,,12,3.5833333333333335,,,,,LQ27Yqdl0x,,,,,
,Denti,1979,,,,"name,id,url,num_games,score,game,images",2,3,,,,,5,,,,,,,,,,,,,0,,,,,,LQ4UFWaNUy,,,,,
,The Order of Vampire Hunters: The Night is Darker Expansion,2017,,"id,num_games,score,game,url,images",Filippo Chirico,"id,name,url,num_games,score,game,images",5,6,,,,,13,,,,,,,,,,,,,0,,,,,,LQ53n5f8va,,,,,
,Hurtgen: Hell's Forest,2012,,"id,num_games,score,game,url,images",Joe Youst,"id,name,url,num_games,score,game,images",2,2,,,,,12,,60,,,,,,,,,,,,,,,,,LQ94wHQqRk,,,,,
,Dino-Deal,2011,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,7,,15,15,,,,,,,,,,0,,,,,,LQAowrlWQU,,,,,
,Think Big Science,,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,30,45,,,,,,,,,,0,,,,,,LQBzxwMhLH,,,,,
,Campus Café,2018,,"id,num_games,score,game,url,images","Marina Fischetti,Bartłomiej Kordowski","name,id,url,num_games,score,game,images",2,5,,,,,8,,20,30,,,,,,,,,,0,,,,,,LQCoAV2Tqu,,,,,
,Cat Kick,2010,,"id,num_games,score,game,url,images",Mominoha,"name,id,url,num_games,score,game,images",2,6,,,,,10,,15,15,,,,,,,,,,0,,,,,,LQHpii5fmM,,,,,
,Modern Society,2009,,"id,num_games,score,game,url,images",Antti Löytynoja,"id,name,url,num_games,score,game,images",3,5,,,,,10,,60,60,,"iWODHwRGuU,EVeAdboGUA,eRe1jJCBFe",,,,,,,,1,2.0,,,,,LQJLdQw4rc,,,,,
,Strat-O-Matic Hockey,1978,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,11,,90,90,,,,,,,,,,4,4.0,,,,,LQJpLBvdJs,,,,,
,Wild Life the Card Game - New Cycle,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,LQMh9ZS4r7,,,,,
,Marco Volo: Departure,1994,,"id,num_games,score,game,url,images","Liz Danforth,Dennis Kauth,Laura Lakey","name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,LQMudE3AOx,,,,,
,K2: Lhotse Expansion,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LQPUCZQsas,,,,,
,Silly Story Maker,2006,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,5,,15,15,,,,,,,,,,0,,,,,,LQPldNFTEW,,,,,
,Fiasko,1997,,"id,num_games,score,game,url,images",Ulf Marckwort,"name,id,url,num_games,score,game,images",2,5,,,,,10,,20,20,,"hmipYN1R1I,lA3KUtVFCy",,,,,,,,0,,,,,,LQSToIE8N0,,,,,
,Vintage Racers: Speedway Promo Pack,2019,,"id,num_games,score,game,url,images",Marco Primo,"name,id,url,num_games,score,game,images",2,4,,,,,12,,15,15,,,,,,,,,,0,,,,,,LQVcVEKwdM,,,,,
,Clovis,2009,,"id,num_games,score,game,url,images",,,2,4,,,,,,,30,30,,,,,,,,,,0,,,,,,LQWSd1kjXr,,,,,
,Dumme Dame,,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,LQXUDaXVD8,,,,,
,Tons of Trivia 3,2002,,,,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,LQXtnhGDgq,,,,,
,Munchkin Quest Promo Cards,,,,John Kovalic,"name,id,url,num_games,score,game,images",,,,,,,12,,,,,"WPytek5P8l,XM2FYZmBHH",,,,,,,,1,5.0,,,,,LQfD5g06ro,,,,,
,HexGo,2001,,"id,num_games,score,game,url,images",,,2,2,,,,,,,15,45,,,,,,,,,,0,,,,,,LQftjQl14U,,,,,
,Sensory,2001,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",,,,,,,5,,,,,,,,,,,,,0,,,,,,LQkWBESKDg,,,,,
,In Kahoots,2016,,"id,num_games,score,game,url,images",,,3,6,,,,,10,,,,,R0bGq4cAl4,,,,,,,,0,,,,,,LQmr3vUYhn,,,,,
,Mushmouse and Punkin' Puss Game,1964,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,LQoZD32w8R,,,,,
,Quick Pix Multiplication,1999,,,,"name,id,url,num_games,score,game,images",2,6,,,,,7,,,,,,,,,,,,,0,,,,,,LQqMcr9ynx,,,,,
,Orb Quest,1982,,"id,num_games,score,game,url,images",Robert Phillips,"id,name,url,num_games,score,game,images",1,5,,,,,12,,60,60,,,,,,,,,,0,,,,,,LQw7yhVY5c,,,,,
,The Unspoken Word,1995,,,,"name,id,url,num_games,score,game,images",4,4,,,,,12,,30,30,,,,,,,,,,0,,,,,,LQwlTiByX5,,,,,
,Terraforming Mars: Small Asteroid Promo Card,2016,,,,"id,name,url,num_games,score,game,images",1,5,,,,,,,,,,"iWODHwRGuU,WPytek5P8l,8PN2HE86wg,XM2FYZmBHH",,,,,,,,10,3.8,,,,,LQyn9fnCWB,,,,,
,Monopoly $ycling,2014,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,90,150,,,,,,,,,,0,,,,,,LQyvEW7imv,,,,,
,Mexica,2002,,"id,num_games,score,game,url,images","Paul Mafayon,Walter Pepperle,Christophe Swal,Franz Vohwinkel","name,id,url,num_games,score,game,images",2,4,,,,,10,,60,75,,"oeg6wN9Eoc,05zCZoLvQJ,3te2oybNR4,qu5BcGjAzk,8PN2HE86wg",,,,,,,,57,3.7719298245614032,,,,,LR0akBbN8W,,,,,
,Battles of 1866: Koniggratz,,,"id,num_games,score,game,url,images",Guy Riessen,"name,id,url,num_games,score,game,images",1,2,,,,,12,,60,60,,,,,,,,,,0,,,,,,LR1Tvjx7mG,,,,,
,Srebrna flota,1994,,"id,num_games,score,game,url,images","Robert Nowocień,Piotr Rynio","name,id,url,num_games,score,game,images",2,8,,,,,,,180,180,,,,,,,,,,0,,,,,,LR1f9noEuq,,,,,
,Bolt Action: Campaign - The Western Desert,,,,,"name,id,url,num_games,score,game,images",2,6,,,,,10,,120,150,,,,,,,,,,0,,,,,,LR801VMkAN,,,,,
,Crossword,2005,,,,"name,id,url,num_games,score,game,images",1,10,,,,,,,15,15,,,,,,,,,,0,,,,,,LRB0KDonYI,,,,,
,Diminutives Opposing Civilization,2016,,,,"name,id,url,num_games,score,game,images",3,5,,,,,16,,30,60,,,,,,,,,,0,,,,,,LRSWcGxe7m,,,,,
,Shake Up: Where Did All the Tech in an IT Firm Go!? Expansion,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LRUEByBg19,,,,,
,Character Cards for D&D 5E,,,,,,,,,,,,,,,,"rrvd68LjOR,2Gu62aKdma",,,,,,,,,,,,,,,LRWe78rVgl,,,,,
,Quiz-It,1996,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,LRY4IXSqCF,,,,,
,Tales of the Black Widow Company,1985,,"id,num_games,score,game,url,images","Dana Andrews,Jane K. Bigos,James Holloway,Todd F. Marsh","name,id,url,num_games,score,game,images",2,2,,,,,,,120,120,,,,,,,,,,0,,,,,,LRYFCFnvXB,,,,,
,Climb!,2008,,"id,num_games,score,game,url,images","Stéphane Crépeau,Le Mille-Pattes","name,id,url,num_games,score,game,images",1,5,,,,,10,,20,20,,U3zhCQH7Et,,,,,,,,2,3.5,,,,,LRatIklAdV,,,,,
,Vikings' Return,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LRbF5l3Q7z,,,,,
,Making Plays,2006,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,LRcF4FtIwz,,,,,
,90er Jahre Quiz,2010,,,,"name,id,url,num_games,score,game,images",2,6,,,,,10,,,,,,,,,,,,,0,,,,,,LRdT8iSXv8,,,,,
,Bharg,2008,,"id,num_games,score,game,url,images",P. D. Magnus,,2,2,,,,,,,30,30,,WPytek5P8l,,,,,,,,0,,,,,,LRdTuBgiYX,,,,,
,The Guardian,2007,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,LRjP5E3pKX,,,,,
,Build Up,1999,,"id,num_games,score,game,url,images",,,2,2,,,,,8,,10,15,,,,,,,,,,0,,,,,,LRkSnrhOZx,,,,,
,Carolina Rebels,2005,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,2,,,,,,,120,120,,,,,,,,,,0,,,,,,LRndZPHRs6,,,,,
,Petrichor: Lake Promo Tile,2017,,"id,num_games,score,game,url,images",Sami Laakso,"name,id,url,num_games,score,game,images",1,4,,,,,10,,20,80,,,,,,,,,,0,,,,,,LRoGFuwpzs,,,,,
,Double Six Wooden Dominoes,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LRpR9yUMZc,,,,,
,007 James Bond: The Man with the Golden Gun,1985,,"id,num_games,score,game,url,images",,,1,1,,,,,8,,30,30,,,,,,,,,,0,,,,,,LRpggD68zK,,,,,
,Paladins of the West Kingdom: Folded Space Insert,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,LRrtJ1mY8n,,,,,
,Tan-tan Caravan,2019,,"id,num_games,score,game,url,images",Sylvain Aublin,,2,4,,,,,8,,30,30,,,,,,,,,,0,,,,,,LRwRLw3ULI,,,,,
,For Hive and Colony: The Great Insect War,2015,,"id,num_games,score,game,url,images",,,2,2,,,,,,,10,20,,,,,,,,,,0,,,,,,LRybuWuf53,,,,,
,Settlers of Catan Scenario: The Jungle,,,,,"name,id,url,num_games,score,game,images",3,4,,,,,,,60,120,,,,,,,,,,0,,,,,,LRyzSOkRLq,,,,,
,Tomb Raider Treasure Battle: The Print and Play Game,2011,,"id,num_games,score,game,url,images",Mika Takahashi,,2,4,,,,,12,,20,20,,,,,,,,,,0,,,,,,LS0xlVUTkW,,,,,
,Die Mumien des Pharao,2017,,"id,num_games,score,game,url,images",Nora Nowatzyk,"name,id,url,num_games,score,game,images",1,4,,,,,8,,30,30,,,,,,,,,,0,,,,,,LS7mXdzsbf,,,,,
,Dragon's Stone,2012,,"id,num_games,score,game,url,images","Canak,Mayuki Sagino","name,id,url,num_games,score,game,images",3,5,,,,,12,,30,30,,,,,,,,,,0,,,,,,LSBmSRnfpU,,,,,
,Snelrekenspel,,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,30,30,,,,,,,,,,0,,,,,,LSCxq3fEHc,,,,,
,Chief Herman's Next Big Thing,2003,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,8,,,,,10,,20,20,,,,,,,,,,2,3.5,,,,,LSDgkFC72C,,,,,
,Tour Guide,2017,,"id,num_games,score,game,url,images",Mark Tuck,,1,1,,,,,8,,10,40,,,,,,,,,,0,,,,,,LSEvCLeixd,,,,,
,Laputa Castle in the Sky,1986,,,Hayao Miyazaki,"name,id,url,num_games,score,game,images",1,2,,,,,10,,360,360,,,,,,,,,,0,,,,,,LSF113x1j0,,,,,
,First Martians: New Upgrades,2020,,"id,num_games,score,game,url,images","Piotr Foksowicz,Aurélien Fournier,Aga Jakimiec","name,id,url,num_games,score,game,images",1,4,,,,,10,,60,90,,,,,,,,,,0,,,,,,LSHfX060fp,,,,,
,Paper Against The Office,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,10,,,,,13,,10,120,,,,,,,,,,0,,,,,,LSJf1kQBIn,,,,,
,Supremacy: Resource Deck Two,1987,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",,,,,,,12,,10,10,,,,,,,,,,2,2.5,,,,,LSKLGhK2Iq,,,,,
,Glenn Drover's Empires: Age of Discovery - Denmark Player Board and White Figures,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LSKsnDPioF,,,,,
,Alfapet Razzle,2011,,,,"name,id,url,num_games,score,game,images",2,6,,,,,10,,30,30,,,,,,,,,,0,,,,,,LSMDIyacD2,,,,,
,Space Monster,2008,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,5,,,,,,,80,80,,,,,,,,,,0,,,,,,LSMglc3zYe,,,,,
,Vault Wars: Miser's Trove Promo Card,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,5,,,,,,,60,60,,"AZxlPpi5oq,lA3KUtVFCy",,,,,,,,2,3.5,,,,,LSPbRT65Hj,,,,,
,OCCUPYology,2012,,,,"name,id,url,num_games,score,game,images",4,4,,,,,12,,60,60,,,,,,,,,,0,,,,,,LSR0ja6aLU,,,,,
,Bonnie Blue,1992,,,,"name,id,url,num_games,score,game,images",2,6,,,,,12,,30,30,,,,,,,,,,0,,,,,,LSSUMgCm1t,,,,,
,Tante Trudels Trödel,2011,,"id,num_games,score,game,url,images",Alexander Jung,"name,id,url,num_games,score,game,images",2,4,,,,,7,,20,20,,,,,,,,,,0,,,,,,LSTE5zhpLe,,,,,
,13th Age: Glorantha,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LSXBuc4eBR,,,,,
,Chessword,1972,,"id,num_games,score,game,url,images",,"id,num_games,score,game,url,images",2,2,,,,,8,,,,,qu5BcGjAzk,,,,,,,,1,1.0,,,,,LSYxS5bG4G,,,,,
,Brain Storm,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LScL7nY50i,,,,,
,Solar Ocean: Colonies,2020,,"id,num_games,score,game,url,images","Eren Arik,Szabolcs Dvorscak,Elena Jamantieva,Riccardo Piovan","name,id,url,num_games,score,game,images",2,6,,,,,14,,60,360,,,,,,,,,,0,,,,,,LSeYqd5VNH,,,,,
,Vi i femman,2006,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,30,30,,,,,,,,,,0,,,,,,LSi80DlDqm,,,,,
,Earth 667C,2015,,"id,num_games,score,game,url,images",Sagan Medvec,,2,6,,,,,10,,30,90,,,,,,,,,,0,,,,,,LSkACqExWL,,,,,
,Excape,1998,,"id,num_games,score,game,url,images","Olivier Fagnère,Franz Vohwinkel","name,id,url,num_games,score,game,images",3,6,,,,,8,,30,30,,"R0bGq4cAl4,hmipYN1R1I",,,,,,,,18,2.8333333333333335,,,,,LSktiPuEiy,,,,,
,Fleet: Wharfside Casino,2012,,"id,num_games,score,game,url,images",Eric J. Carter,"name,id,url,num_games,score,game,images",2,4,,,,,10,,30,30,,3tuJiW3pps,,,,,,,,0,,,,,,LSnVurVXre,,,,,
,Mission: Survival,1995,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,8,,45,45,,"BbTMRkwL0b,mGBzR68m8Z",,,,,,,,0,,,,,,LSoGeiD01A,,,,,
,Legendary: A Marvel Deck Building Game – Dimensions,2019,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,5,,,,,14,,45,60,,,,,,,,,,1,4.0,,,,,LSoajlIcXK,,,,,
,The Cleveland Second Term Puzzle Game,1892,,,,,1,1,,,,,,,,,,,,,,,,,,0,,,,,,LSoejuXz38,,,,,
,"Soldiers: Decision in the Trenches, 1918",2013,,"id,num_games,score,game,url,images","Eric R. Harvey,Larry Hoffman,Lionel Liron,Joe Youst",,1,2,,,,,,,,,,,,,,,,,,0,,,,,,LSpyIGcMgz,,,,,
,Muse: Factory Promo Card,2017,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,12,,,,,10,,30,30,,"9mNukNBxfZ,GNtouC8NLm,JYYdBW6UCE",,,,,,,,0,,,,,,LSqcMIEDsJ,,,,,
,Shocktato,2017,,,,"name,id,url,num_games,score,game,images",2,99,,,,,,,,,,,,,,,,,,0,,,,,,LSrX8x0yGi,,,,,
,Android: Netrunner - Democracy and Dogma Data Pack,2016,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,14,,45,45,,,,,,,,,,0,,,,,,LSssaCEHgS,,,,,
,Plietsch.,2019,,"id,num_games,score,game,url,images",Arnold Reisse,,1,4,,,,,6,,5,30,,,,,,,,,,0,,,,,,LSufaQgdKJ,,,,,
,That's Just Wrong!,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,LSvwygNJAE,,,,,
,E-Penser: Le Jeu,2017,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,LSw8b6jluP,,,,,
,Aliens: Another Glorious Day in the Corps - Assets and Hazards,2020,,,,"id,num_games,score,game,url,images",,,,,,,,,,,,,,,,,,,,0,,,,,,LSxgDL4Paz,,,,,
,Barbarians: The Invasion,2018,,"id,num_games,score,game,url,images","Fernando Armentano,Ivan Cavini","name,id,url,num_games,score,game,images",1,4,,,,,14,,60,90,,"05zCZoLvQJ,lA3KUtVFCy,zzsE4jtI1b,XM2FYZmBHH,fBOTEBUAmV,ohABM4GjbC",,,,,,,,7,3.142857142857143,,,,,LSzLZtoRHV,,,,,
,A Little Lovin',,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,LT1ctjUY13,,,,,
,PenSylvania,2020,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,100,,,,,8,,20,30,,,,,,,,,,0,,,,,,LT56VlPgaB,,,,,
,Virtuoso,2012,,"id,num_games,score,game,url,images",Caleb Heisey,,2,6,,,,,,,60,60,,,,,,,,,,0,,,,,,LT5SqupNFQ,,,,,
,Refuge,2014,,"id,num_games,score,game,url,images",Peter Jackson,"name,id,url,num_games,score,game,images",2,10,,,,,12,,30,30,,,,,,,,,,0,,,,,,LTDM3rQoUg,,,,,
,Railway Rivals Map CY: Cyprus,1988,,"id,num_games,score,game,url,images",David G. Watts,"name,id,url,num_games,score,game,images",3,4,,,,,10,,90,90,,,,,,,,,,0,,,,,,LTE47PJ1Pf,,,,,
,The Haunted Highlands,2006,,"id,num_games,score,game,url,images",Peter Bradley,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,LTGyFnE056,,,,,
,Stonewall,1996,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,8,,45,45,,"9mNukNBxfZ,mGBzR68m8Z,8PN2HE86wg,XM2FYZmBHH",,,,,,,,1,1.0,,,,,LTIAvp1zyu,,,,,
,Alien Vs Predator: Predator Young Bloods Expansion,2016,,,,"id,num_games,score,game,url,images",1,3,,,,,12,,60,120,,,,,,,,,,0,,,,,,LTKe6BZO4u,,,,,
,Cube Quest: Clash for the Crown,2013,,"id,num_games,score,game,url,images",Jonathan Kirtz,"name,id,url,num_games,score,game,images",2,2,,,,,8,,15,15,,"R0bGq4cAl4,9YdRn9J9oZ",,,,,,,,24,3.0,,,,,LTPQZYdABM,,,,,
,Chase-Bots,2003,,"id,num_games,score,game,url,images",,,2,4,,,,,10,,60,60,,,,,,,,,,0,,,,,,LTTaoN3AXr,,,,,
,Blast Point Augmented Game Boards,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,LTTpA8BR4w,,,,,
,Tobruk Expansion Pack 5A: Kasserine & Beyond,2003,,,,,2,2,,,,,16,,180,180,,,,,,,,,,0,,,,,,LTVDDzuwGb,,,,,
,Fruit Punch Game,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LTW8KENww2,,,,,
,Idol Conclave + Million Hit Chart,2015,,"id,num_games,score,game,url,images","Kasumi,Shinome Shinohara","name,id,url,num_games,score,game,images",,,,,,,10,,,,,,,,,,,,,0,,,,,,LTYEGMShfc,,,,,
,Deer in the Headlights Board Game,2014,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,,,,"R0bGq4cAl4,WPytek5P8l",,,,,,,,0,,,,,,LTYQAdq8EA,,,,,
,Pretense,2015,,"id,num_games,score,game,url,images",Fabrice Weiss,"name,id,url,num_games,score,game,images",2,12,,,,,7,,60,360,,"BGrhzIN69D,EVeAdboGUA",,,,,,,,10,2.8,,,,,LTYtKrButb,,,,,
,Heavy Gear Blitz! Swords of Pride,2007,,"id,num_games,score,game,url,images","Ghislain Barbe,Normand Bilodeau,Jean-François Fortier,Pierre Ouellette,Marc Ouellette,Charles-Emmanuel Ouellette","name,id,url,num_games,score,game,images",2,2,,,,,12,,120,120,,,,,,,,,,0,,,,,,LTbA6xJ8Hw,,,,,
,GO! GO! Western Team,2019,,"id,num_games,score,game,url,images",Angel Vázquez,,1,4,,,,,8,,5,15,,,,,,,,,,0,,,,,,LTbVXS6ygh,,,,,
,The Syllable Game,1948,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,2,,,,,6,,20,20,,,,,,,,,,0,,,,,,LTbXIujbIs,,,,,
,Researcher - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTdTvux5zC,,,,,
,Devil Tree Station: Skin That Smokewagon!,2016,,,"Alexandra Petruk,Taylor Adele Smith","name,id,url,num_games,score,game,images",2,4,,,,,10,,10,30,,,,,,,,,,0,,,,,,LTetGCVXU7,,,,,
,El Chino,1981,,,,"name,id,url,num_games,score,game,images",4,10,,,,,18,,,,,,,,,,,,,0,,,,,,LTfBLoGHDw,,,,,
,Galaxy Trucker: Even-Steven Cards,2012,,"id,num_games,score,game,url,images","Tomáš Kučerovský,Radim Pech","name,id,url,num_games,score,game,images",2,5,,,,,10,,90,90,,"R0bGq4cAl4,r6yIFvyXDD,8PN2HE86wg",,,,,,,,4,3.0,,,,,LThrEKFzWu,,,,,
,Katt and Mowz: The Cartoon Catastrophes,2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,10,,45,45,,,,,,,,,,0,,,,,,LTlnypBGOy,,,,,
,Evolution: Flight Expansion,,,"id,num_games,score,game,url,images","Catherine Hamilton,Jacoby O'Connor","name,id,url,num_games,score,game,images",2,6,,,,,12,,60,90,v4SfYtS2Lr,,,,,,,,,22,3.5757575757575757,,,,,LTn4zrrUPd,,,,,
,Lost Cities,1999,,"id,num_games,score,game,url,images","Vincent Dutrait,Grafik Studio Krüger,Michaela Kienle,Anke Pohl,Thilo Rick,Claus Stephan","id,name,url,num_games,score,game,images",2,2,,,,,10,,30,45,"eX8uuNlQkQ,yq6hVlbM2R","WPytek5P8l,7MwswcgliJ,lA3KUtVFCy",,,,,,,,393,3.5292620865139934,,,,,LTnLSWIcbH,,,,,
,Heroes Wanted: Walrus Promo Card,2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,5,,,,,13,,60,60,,"R0bGq4cAl4,WPytek5P8l,BbTMRkwL0b,XM2FYZmBHH",,,,,,,,2,3.5,,,,,LTq1kd3vUe,,,,,
,Kill the Overlord,2012,,"id,num_games,score,game,url,images",Victoria Parker,"id,name,url,num_games,score,game,images",4,8,,,,,13,,45,45,,,,,,,,,,6,3.0,,,,,LTrDT7FPAS,,,,,
,JunKing,2015,,"id,num_games,score,game,url,images",Justin Hillgrove,"name,id,url,num_games,score,game,images",2,6,,,,,7,,15,60,,"WPytek5P8l,lA3KUtVFCy,T8JEFYwoqy",,,,,,,,4,2.5,,,,,LTwiWmr47r,,,,,
,Tiger Stripes,2011,,"id,num_games,score,game,url,images","Felicia Cano,Philip duBarry,Dann May","name,id,url,num_games,score,game,images",2,2,,,,,5,,15,15,,iWODHwRGuU,,,,,,,,1,2.0,,,,,LTwtUVgtZS,,,,,
,Mouse-Party,2010,,"id,num_games,score,game,url,images",Michael Menzel,"name,id,url,num_games,score,game,images",2,4,,,,,5,,15,15,,,,,,,,,,0,,,,,,LTzwFaQuNL,,,,,
,Polyhedral Dice (Set of 7): Twilight Sky,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,LTzyKQmro3,,,,,
,Chemplay,1974,,,,"name,id,url,num_games,score,game,images",4,7,,,,,,,180,180,,,,,,,,,,0,,,,,,LU3t93MWXm,,,,,
,Battle for China (first edition),1999,,"id,num_games,score,game,url,images","Peter Bergting,Ed Bourelle,Claudio Pozas","name,id,url,num_games,score,game,images",2,3,,,,,12,,360,360,,,,,,,,,,0,,,,,,LU5xdrT6EB,,,,,
,Código Enigma,2016,,"id,num_games,score,game,url,images","Joel Pellegrino Hotham,Silvina Fontenla","name,id,url,num_games,score,game,images",2,4,,,,,10,,45,45,,"iWODHwRGuU,WPytek5P8l,r6yIFvyXDD,lA3KUtVFCy",,,,,,,,1,3.0,,,,,LU6QhA6P30,,,,,
,Henry,1996,,,,"name,id,url,num_games,score,game,images",1,1,,,,,5,,,,,,,,,,,,,0,,,,,,LU6fGTA8RA,,,,,
,Warhammer Quest: Shadows Over Hammerhal – Return to Hammerhal,2017,,,,"name,id,url,num_games,score,game,images",2,5,,,,,,,60,120,,,,,,,,,,0,,,,,,LU7WQ2tm3e,,,,,
,Complete Tiddledy Winks,,,,,"name,id,url,num_games,score,game,images",1,4,,,,,6,,10,10,,,,,,,,,,0,,,,,,LU82hnGF4N,,,,,
,Wolf In The Fold,2015,,"id,num_games,score,game,url,images",K. Bradley Washburn,"name,id,url,num_games,score,game,images",1,4,,,,,8,,30,30,,,,,,,,,,0,,,,,,LUA3DzVDA3,,,,,
,"Wetten, dass..?",1986,,,,"name,id,url,num_games,score,game,images",3,8,,,,,,,90,90,,,,,,,,,,0,,,,,,LUAHXBjQsZ,,,,,
,Phil Tortorici's Road Rage,2010,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,LUAmq6fqhL,,,,,
,Complicated Board Game the Card Game: Time 2 Play,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,LUETqWGaYZ,,,,,
,Conscience: The Right From Wrong Game,2000,,,,"name,id,url,num_games,score,game,images",2,6,,,,,,,30,30,,,,,,,,,,0,,,,,,LUFfpYvzrC,,,,,
,Skylanders Skystones,2015,,,,"name,id,url,num_games,score,game,images",2,2,,,,,5,,10,10,,,,,,,,,,0,,,,,,LUFw12G1bM,,,,,
